MS SubClass,Overall Qual,Year Built,Year Remod/Add,BsmtFin Type 1,Total Bsmt SF,1st Flr SF,Gr Liv Area,Full Bath,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,SalePrice,SaleDate,House Age,Remodel Age,Age Bucket,Total SF,Total SF Plus Garage,Total Baths,Price per SF,Qual x SF,Season Sold,Exter Qual_Ord,Bsmt Qual_Ord,Heating QC_Ord,Kitchen Qual_Ord,Fireplace Qu_Ord,Functional_Ord,Neighborhood__BrkSide,Neighborhood__ClearCr,Neighborhood__CollgCr,Neighborhood__Crawfor,Neighborhood__Edwards,Neighborhood__Gilbert,Neighborhood__IDOTRR,Neighborhood__MeadowV,Neighborhood__NAmes,Neighborhood__NWAmes,Neighborhood__NoRidge,Neighborhood__NridgHt,Neighborhood__OldTown,Neighborhood__SWISU,Neighborhood__Sawyer,Neighborhood__Somerst,Neighborhood__StoneBr,Neighborhood__Timber,House Style__2Story,House Style__Other,House Style__SFoyer,Bldg Type__2fmCon,Bldg Type__Duplex,Bldg Type__Twnhs,Bldg Type__TwnhsE,Sale Condition__Normal,Sale Condition__Other,Sale Condition__Partial,Sale Type__New,Sale Type__Other,Sale Type__WD ,Garage Type__BuiltIn,Garage Type__Detchd,Garage Type__Other,Foundation__CBlock,Foundation__PConc,Foundation__Slab,Exterior 1st__CemntBd,Exterior 1st__HdBoard,Exterior 1st__MetalSd,Exterior 1st__VinylSd,Exterior 1st__Wd Sdng,Exterior 1st__WdShing,Exterior 2nd__CmentBd,Exterior 2nd__HdBoard,Exterior 2nd__MetalSd,Exterior 2nd__VinylSd,Exterior 2nd__Wd Sdng,Exterior 2nd__Wd Shng,Roof Style__Hip,MS Zoning__Other,MS Zoning__RL,MS Zoning__RM,Lot Shape__IR2,Lot Shape__Reg,Lot Config__CulDSac,Lot Config__Inside,Condition 1__Feedr,Condition 1__Norm,Condition 1__PosN
50,5,1941,1950,Unf,676.0,676,1131,1,1941.0,Unf,1.0,200.0,66500,2009-08-01,68,59,60+,1807.0,2007.0,1.5,36.80132816823464,9035.0,Summer,3,3.0,5,3,0.0,8,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False
50,5,1910,2003,Unf,240.0,810,1306,1,1959.0,Unf,2.0,472.0,130000,2009-07-01,99,6,60+,1546.0,2018.0,1.5,84.08796895213455,7730.0,Summer,3,3.0,3,4,0.0,8,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False
70,5,1910,2002,Unf,504.0,764,1464,2,,,0.0,0.0,129000,2009-03-01,99,7,60+,1968.0,1968.0,2.0,65.54878048780488,9840.0,Spring,4,3.0,5,3,0.0,8,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
70,5,1939,1950,ALQ,690.0,868,1558,1,1939.0,Unf,2.0,400.0,150000,2009-10-01,70,59,60+,2248.0,2648.0,1.5,66.72597864768683,11240.0,Fall,3,3.0,3,3,4.0,8,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False
70,5,1892,1965,Unf,994.0,1378,2372,2,1985.0,RFn,1.0,432.0,107500,2009-12-01,117,44,60+,3366.0,3798.0,2.0,31.937017231134877,16830.0,Winter,3,3.0,3,3,0.0,6,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False
190,4,1920,1950,Unf,600.0,1101,1701,2,,,0.0,0.0,94550,2009-10-01,89,59,60+,2301.0,2301.0,2.0,41.09083007388092,9204.0,Fall,2,2.0,4,2,0.0,8,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
90,5,1952,1952,Unf,960.0,960,1960,2,1952.0,Unf,2.0,400.0,124500,2009-07-01,57,57,30-60,2920.0,3320.0,2.0,42.636986301369866,14600.0,Summer,3,3.0,4,3,0.0,8,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False
60,7,1946,1992,Unf,651.0,707,1389,1,1947.0,Unf,1.0,240.0,135000,2009-09-01,63,17,60+,2040.0,2280.0,1.5,66.17647058823529,14280.0,Fall,3,3.0,4,3,4.0,8,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False
50,5,1910,1950,Unf,801.0,801,1447,1,,,0.0,0.0,103000,2009-07-01,99,59,60+,2248.0,2248.0,1.0,45.81850533807829,11240.0,Summer,3,2.0,4,3,0.0,8,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False
20,4,1953,1953,Unf,936.0,936,936,1,1974.0,Unf,2.0,576.0,93000,2009-02-01,56,56,30-60,1872.0,2448.0,1.0,49.67948717948718,7488.0,Winter,2,2.0,3,3,0.0,6,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False
50,5,1950,1970,BLQ,768.0,768,1328,1,1950.0,Unf,1.0,308.0,129500,2009-03-01,59,39,30-60,2096.0,2404.0,1.5,61.784351145038165,10480.0,Spring,3,3.0,3,3,0.0,8,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False
190,5,1954,1954,Unf,811.0,811,1387,2,1954.0,Unf,1.0,256.0,93000,2009-11-01,55,55,30-60,2198.0,2454.0,2.0,42.31119199272066,10990.0,Fall,3,3.0,3,4,0.0,8,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False
30,4,1920,1950,Unf,861.0,861,861,1,1920.0,Unf,2.0,288.0,80000,2009-11-01,89,59,60+,1722.0,2010.0,1.0,46.45760743321719,6888.0,Fall,3,2.0,3,3,0.0,8,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False
30,2,1940,1950,,0.0,612,612,1,1965.0,Unf,1.0,308.0,45000,2009-10-01,69,59,60+,612.0,920.0,1.0,73.52941176470588,1224.0,Fall,3,0.0,2,3,0.0,8,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False
50,3,1910,1950,Unf,600.0,600,968,1,,,0.0,0.0,37900,2009-05-01,99,59,60+,1568.0,1568.0,1.0,24.17091836734694,4704.0,Spring,3,3.0,2,3,0.0,8,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False
30,5,1938,1996,Unf,190.0,886,886,1,1938.0,Unf,1.0,273.0,91300,2009-12-01,71,13,60+,1076.0,1349.0,1.0,84.85130111524164,5380.0,Winter,3,2.0,4,3,0.0,8,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False
30,5,1923,1950,Unf,624.0,792,792,1,1963.0,Unf,1.0,287.0,99500,2009-02-01,86,59,60+,1416.0,1703.0,1.0,70.2683615819209,7080.0,Winter,4,2.0,3,3,0.0,8,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False
190,4,1920,2008,Unf,736.0,736,1452,2,,,0.0,0.0,113000,2009-06-01,89,1,60+,2188.0,2188.0,2.0,51.645338208409505,8752.0,Summer,3,3.0,4,3,0.0,8,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False
70,4,1910,1950,Unf,677.0,833,1510,2,1974.0,Unf,2.0,720.0,87500,2009-06-01,99,59,60+,2187.0,2907.0,2.0,40.00914494741655,8748.0,Summer,4,2.0,3,4,0.0,8,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False
50,5,1947,1950,LwQ,720.0,720,1284,1,1948.0,Unf,1.0,240.0,110000,2009-04-01,62,59,60+,2004.0,2244.0,1.5,54.89021956087824,10020.0,Spring,3,3.0,3,3,0.0,8,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False
75,5,1898,1965,Unf,849.0,1075,2138,2,1910.0,Unf,2.0,360.0,106000,2009-11-01,111,44,60+,2987.0,3347.0,2.0,35.48711081352528,14935.0,Fall,3,3.0,3,3,0.0,8,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False
70,7,1880,2003,Unf,1240.0,1320,2640,1,1950.0,Unf,4.0,864.0,265979,2009-05-01,129,6,60+,3880.0,4744.0,1.5,68.55128865979381,27160.0,Spring,4,3.0,3,4,4.0,8,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
70,6,1900,1950,Unf,917.0,1090,2007,2,1930.0,Unf,1.0,357.0,160000,2009-06-01,109,59,60+,2924.0,3281.0,2.0,54.719562243502054,17544.0,Summer,3,2.0,4,5,0.0,8,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
70,6,1917,2007,Unf,624.0,664,1288,1,1917.0,Unf,1.0,280.0,119000,2009-05-01,92,2,60+,1912.0,2192.0,1.0,62.23849372384937,11472.0,Spring,3,3.0,5,5,4.0,8,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False
70,8,1882,1986,BLQ,916.0,916,1742,1,1925.0,Unf,2.0,424.0,168000,2009-11-01,127,23,60+,2658.0,3082.0,1.5,63.205417607223474,21264.0,Fall,4,3.0,4,4,4.0,8,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False
30,4,1910,1950,Unf,624.0,816,816,1,,,0.0,0.0,58500,2009-06-01,99,59,60+,1440.0,1440.0,1.0,40.625,5760.0,Summer,3,3.0,5,3,4.0,8,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False
70,7,1920,1988,ALQ,650.0,832,1482,1,1930.0,Unf,2.0,324.0,143000,2009-07-01,89,21,60+,2132.0,2456.0,1.0,67.07317073170732,14924.0,Summer,3,3.0,5,3,0.0,8,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False
30,5,1910,2006,ALQ,1022.0,1022,1022,1,1956.0,Unf,1.0,280.0,85000,2009-06-01,99,3,60+,2044.0,2324.0,1.0,41.585127201565555,10220.0,Summer,3,3.0,3,3,0.0,3,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False
50,5,1890,1996,LwQ,1088.0,1188,1869,1,1963.0,Unf,2.0,456.0,124900,2009-09-01,119,13,60+,2837.0,3293.0,1.0,44.02537892139584,14185.0,Fall,3,3.0,3,3,0.0,8,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False
50,6,1920,1950,Unf,972.0,1044,1480,1,1920.0,Unf,1.0,207.0,119000,2009-09-01,89,59,60+,2016.0,2223.0,1.0,59.02777777777778,12096.0,Fall,2,3.0,5,3,0.0,8,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False
70,6,1910,2002,Unf,741.0,780,1521,1,1950.0,Unf,3.0,640.0,146500,2009-09-01,99,7,60+,2262.0,2902.0,1.0,64.7656940760389,13572.0,Fall,3,3.0,5,4,0.0,8,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False
30,4,1920,1950,Rec,720.0,720,720,1,,,0.0,0.0,34900,2009-11-01,89,59,60+,1440.0,1440.0,1.0,24.23611111111111,5760.0,Fall,3,3.0,3,3,0.0,8,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False
30,3,1900,1950,Unf,245.0,797,797,1,,,0.0,0.0,44000,2009-09-01,109,59,60+,1042.0,1042.0,1.0,42.226487523992326,3126.0,Fall,3,2.0,3,3,0.0,8,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
